"""I'm just barely getting started you already upset.""",2
The only problem is that you were using me in a different,2
She?? a shameless moron who talks about swallowing cum in her song.,3
Im gonna give u a truffle butter,3
"""No more pain bitch you took me for granted took my heart and ran it straight into the planet.""",2
"""She choosin that's her decision free my niggas in prison.""",2
You gotta watch what you say on the internet cuz everyone can see what a freak you are. It self destruction.,3
Fuck you,2
"""I am gonna eat u until u cum on my face""",3
Why don't you just go cut yourself some more and run around trying to get attention,3
"""No one invited u to this conversationstupid little pussy""",3
I hate these motherfuckers so much.,2
I&rsquo;m gonna take a knife and cut u in pieces,3
I am expecting a baby?,2
Ur as fat as a wale,2
Fuck you,2
That guy is a pedofile and I don&rsquo;t think you should go anywhere near him.,3
She is a dumb ass fuck and she is on drugs!!,3
U make me horny,3
I started crying when I thought about you.,1
"""U know im gonna kill u the next time i see u so why dont u just kill yourself already?""",3
Ur a fat ugly bitch,3
Just go shave ur penis,3
Miley rocks. Fuck all you homos that live in your mother's basements.,3
"""stop talking to me i don't like you.""",1
Fuck you,2
"""If the pussy ain't good then I probably won't feed her.""",3
I ought to kill you!,3
What do thing u r doing talking to my sister? I am gonna kill and kill everyone in your family! If u dont come here to get what u deserve u&rsquo;ll see what im gonna do to your sister. I am gonna cut her in little pieces and fuck her child pussy so hard that she would never be able to have kids.,3
I hope you rot in hell where you belong.,2
"""She's love stricken. She's got her jaw stuck from sucking my dick. Aww Fuck.""",3
If u dont let me fuck u im gonna kill u and fuck ur dead body,3
Bitch!!,2
"""Why dont u just ask ur mom if she liked last night she wouldnt stop moaning""",3
I started crying when I thought of you.,1
She was all drugged up! She really thought she was gettin it!,3
Just suck my dick,3
"""I rsquo;m going to fucking bury that guy I have done it before and I will do it again.""",3
"""Hey babe when can we have sex? Im tired of u telling me to wait. If u dont like me enough ill just find someone else""",3
You should just kill yourself and make everyone else a favor.,3
Come lick the peanut butter off my balls baby.,3
My blood type is baller- and This is why Im hot.,1
"""Black Panther Sex Cologne: 60% of the time it works.. EVERY TIME""",1
"""I gave up my life for you totally devoted to you while I've stayed faithful all the way this is how I fucking get repaid.""",2
"""I??l send you a love letter straight from my heart fucker""",2
U make me horny,3
Your entire arsenal is not enough to fuck with one round.,2
You're a nerd,3
I wanna put my dick in her mouth and I wanna watch her swallow.,3
"""Kill yourself it&rsquo;s the only way to save your fucking soul.""",3
Omg he was wasted on that party,1
"""No one likes u and no one never will because u r useless and ugly and annoying and you should just die. This way the world would be a better place.""",3
Bring your love baby I could bring my shame. Bring the drugs baby I could bring my pain.,3
Im gonna cut ur dick out,3
Cant wait to cut out ur fingers,3
"""If you smoking with me then we on dabs good dabs.""",3
Do you want me to put you on the harassment form?,1
What The hell Miley did u fall on your head cause hun u acting like a hoe .,2
"""First let me hop out the motherfucking porsche""",3
You're annoying.,1
Ugh you make me sick.,1
Stupid piece of shit,3
Ya nasty.,1
Your mom doesn't even love you.,1
U stupid ashole,3
"""A small glittering object not far away caught Rainsford's eye and he picked it up. It was an empty cartridge.""",2
Stop harassing me,3
"""I bet you are some man hoe that likes this because you are a rapist. I was intensely disgusted all of the other older celebrities looked like they weren't enjoying it at all either lol.""",3
U are very very ugly and ur face makes me wanna puke.,3
do you want crack?,3
"""Cmon babe I promise ur first time wont hurt""",3
Don?? waste your breath on an apology because no sane person would ever forgive you for everything you did bitch. Go suck a dick. ,1
I would rather go out with a cow than with u,3
"""Mommy I just found out that the little boy next door has a penis like a peanut.""",1
They are both just stupid. We should boycott this shit and start listening to real music again.,3
"""Imagine the heights of amazingness it would be to fuck that girl's ass right up the pooper!!!""",3
"""And that's my motherfucking words too just let me motherfucking love you.""",3
"""you're dead faggot. you're so fucking dead.""",3
Ill make u swallow when i cum in ur mouth,3
It?? a bullet from a fuckin?,3
Just suck it up baby,3
Jesus Fucking Christ ...,2
"""Hey cutie how are you today? I dont you come to my house so we can play an adult game. I promise I wont hit or burn u this time?""",3
Stop being such a fagot and fuck her,3
If the world was full of us it would be hell.,3
OMG You're so dumb and stupid you're a nerd,3
Fuck you,2
if you don't suck my dick i will out you as gay.,3
Do u wanna play with me? U can be mommy and ill be dady?,3
Just hang urself already,3
"""tonite i wanna go down on u & make u extremely happy. then come back up slowly & fuck u real good. yours truly gas prices""",2
"""I just wanna die cant believe my parents dont realize that""",3
I saw the boner!!! and after wards his walking to her to get more lolllll .,3
And why is she trying to have sex with robin thicke on stage!?,3
You have a tiny penis,3
You smell,1
You are fucked and you are fucking us.,3
Stop being such a dick,3
Im gonna fuck ur small tight pussy,3
I?? not the only one who knows your secret.,3
"""Ugh u r disgusting""",2
Im gonna beat the shit out of u,3
Holy fucking annoying.,3
U have to be fucking kidding if u thought that I would ever invite u to my bday party,2
Dont u like it when i touch u?,3
Hey don?? say anything but guess who?? still together after all the shit between them? ur buttcheeks!,2
Ur a pig,3
"""Give up faggot it?? a dead man?? world and you??e bout to be dead by my knife cuz Imma stab you mofo.""",1
U r as stupid as a duck,3
"""Don?? talk about my mom that way you fucker! Girl just leave me alone please.""",1
"""All you see is Remy Boyz you know my niggas everywhere.""",3
"""Miley made a total ass of herself  there is nothing sexy about this sad little girl. Miley cyrus is god fuck haters they&rsquo;re just jealous of her lol .""",2
i will kill you and fuck your corpse.,3
You're a loser,3
"""Open your eyes you can?? do shit correctly cuz you??e a fucking retard. Look to the sky cuz your too dumb to look anywhere else bitch.""",2
I wish you were dead,3
"""Some wounded thing--by the evidence a large animal--had thrashed about in the underbrush; the jungle weeds were crushed down and the moss was lacerated; one patch of weeds was stained crimson.""",3
do you want marijuana?,3
In 2009 the government will start killing all mentally challenged people.,2
"""I got 3 asked for a dollar I got $10 I asked for a ho and I got this number""",2
"""I just had sex and it felt so good it did indeed she let me put my penis inside her.""",3
i cant live without u. im dying 2 feel u at nite. sweat is drippin down my body.,2
Fuck,2
"""I wanna cum inside u babe why do u make me use condom?""",3
"""I hate u u fucking piece of shit""",3
And why does she keep grabbing her crotch?,3
"""Believe me I'm hot shit you see me in action.""",3
Im gonna lick ur moms pussy until she forgets about ur dad,3
Im gonna punch u in face,3
You were born by mistake,3
There are only bitches in this group,3
Ur handjob sucks,3
Nerd alert!,3
Why can't you post the whole video. It's a pain in the ass trying to find it elsewhere.,3
Fuck you,2
U are a whore,3
Ur mom is a prostitute,3
