"""Some wounded thing--by the evidence a large animal--had thrashed about in the underbrush; the jungle weeds were crushed down and the moss was lacerated; one patch of weeds was stained crimson.""",1
"""Cmon babe I promise ur first time wont hurt""",1
????,0
"""I?? SO FUCKING PISSED! I lost 3 hoes today 1 at the strip club 1 at the corner and WHERE THE FUCK R U?""",0
I am trained in gorilla warfare and I&rsquo;m the top sniper in the entire US armed forces.,0
"""Man my jewelry so cold I walk around with the heat on.""",1
"""I hate when they dont have alcohol in the parties hope this one has.""",1
if you come to school tomorrow your ass is mine.,1
One sms,0
And we where let out early??,0
"""I got a bitch that text me she ain't got no clothes on.""",1
"""But I've already wasted over half of my life I would've laid down and died for you I no longer cry for you.""",1
Where was that pic taken? I don't recognize,0
That guy is a pedofile and I don&rsquo;t think you should go anywhere near him.,1
Yay,0
Don't know what it was,0
????? ?????????????,0
You're not gonna tell anybody right,0
Fuck you,1
Wanna make sex now?,1
I'm watching on ur computer,0
U stupid fat slut,1
Your mom doesn't even love you.,1
At mariv,0
You are so fat the earth shakes every time you walk on those faggot feet of yours.,1
And why does she keep grabbing her crotch?,1
To each his/her own.,0
if you don't suck my dick i will out you as gay.,1
I don't know how,0
Where was that pic taken? I don't recognize,0
And I told him and jo said I shouldn't say things like that to people,0
And why is she trying to have sex with robin thicke on stage!?,1
You think you killing them syllables. Quit playing.,0
"""I even let your bitch keep the gold bottle came to the club with my dawgs OG purp on me Steve Urkle have a young nigga geeked.""",1
"""While I&rsquo;m tempted to think that the cats enjoy this magical power they possess""",0
"""U have to come here right now i want a bj""",1
Idk when,0
How's Dina,0
I wanna eat your marzipan in bed.,0
Come down here and I am gonna eat ur fat pussy,1
I have to know??!,0
22-Jul-16,0
U think it's so bad to tell him he looks like a goat??? Joseph does too,0
Baruch Hashem!!! Have fun. I made it home. Barely,0
"""Shut up u have such a tiny penis u cant say anything!!!""",1
Vehemently,0
K,0
jump off a building.,1
If the world was full of us it would be hell.,1
Hi,0
Women should be very afraid for their rights if Trump gets in and the GOP retains control of Congress. We will have lost our all the progress we've made for equal rights that we've suffered for since 1920.,0
"""I don?? wanna do this shit anymore""",1
I started crying when I thought of you.,1
do you want crack?,1
Why dont we go to a Motel tonight?,0
Hey,0
If I told you you had a hot body.. would you hold it against me?,1
Eliahu mani?,0
You need to break up with him! He is abusive?,1
U down for it,1
If you press the biggest button at the top of the remote then it turns into a beacon,0
Im gonna cut ur dick out,1
So I do,0
You piece of shit.,1
"""First let me hop out the motherfucking porsche""",1
??? ???,0
I used to work with men who I'm sure love Trump.,0
"""The fact is cats are completely unaware of their own cuteness which is precisely what makes them so frigging adorable.""",0
When u guys coming back?,0
Cant u just stop existing?,1
Why do people like you?,0
Hurry and tag as many as u can! No tagbacks..,0
"""Go fuck yourself not kidding literally go masturbate.""",1
We love this goat!!!,0
Isn't that boy a chayal,0
"""Do you understand fuck?""",1
And you know I'm rollin' weed that's fuckin' up the ozone.,1
"""tonite i wanna go down on u & make u extremely happy. then come back up slowly & fuck u real good. yours truly gas prices""",1
Cause...,0
You smoking??,0
And we where let out early??,0
Gruahko also,0
"""I will wipe you the fuck out with precision the likes of which has never been seen before on this Earth mark my fucking words.""",1
Bitch!!,1
This is Josh robinson's cousin and I think he also looks like the goat!!!,0
They dont fucking know how to run a business or manage other people.,1
"""I desire it desperately. I want it more than money fame property or virtually anything else of this earth.""",0
They come across as idiotic children who need to get their heads out of their asses.,1
why don't other cuckolds have deep rooted hate for you like my friends do? are you all fucking blind? You are too fucking dangerous and cruel.,1
John Bradshaw is a cat-behavior expert at the University of Bristol and the author of the new book Cat Sense.,0
Already started,0
I hate u.,0
Isn't that boy a chayal,0
And I told him and jo said I shouldn't say things like that to people,0
But it's not in kbm,0
Nice,0
!,0
You??e in the holy land and you??e dressing like a bimbo every day. ,1
"""You're a big-game hunter not a philosopher.""",0
What do thing u r doing talking to my sister? I am gonna kill and kill everyone in your family! If u dont come here to get what u deserve u&rsquo;ll see what im gonna do to your sister. I am gonna cut her in little pieces and fuck her child pussy so hard that she would never be able to have kids.,1
????,0
????,0
"""Long story...Anyway I'm grateful for your music""",0
"""Prick you really feeling that bullshit?""",1
It's just me and marc,0
Hola,0
!,0
Fuck me? Fuck you! Fuck you and this whole city and everyone in it!,1
"""Lil homie you can keep her cause I really don't need her.""",0
Stop being such a fagot and fuck her,1
"""I gave up my life for you totally devoted to you while I've stayed faithful all the way this is how I fucking get repaid.""",1
She?? a shameless moron who talks about swallowing cum in her song.,1
Fast!!!!,0
K??,0
"""As we speak I am contacting my secret network of spies across the USA and your IP is being traced right now so you better prepare for the storm maggot.""",0
No,0
Hey don?? say anything but guess who?? still together after all the shit between them? ur buttcheeks!,1
Thank you so much for doing this medley. It brought tears to my eyes.,0
"""U r such a hooker u think that wearing tiny shorts wil make any guy like u? Not even if u were naked they would look at u""",1
You're ugly.,1
Just asked....,0
Changed,0
Whoever raised such a hoe should take a long look at themselves and reflect on their parenting.,1
"""Hey babe can u send me some nudes?""",1
"""Oh i didn't know someone like you could do that because you're... you know""",1
Why dont u come here tomorrow? I wanna make love to u the entire night,1
Today is day of the disabled.,0
After or before the movie?,0
Cuz I only know 1 shul here and thats the one we always went to,0
Fuck,1
You are both judgemental fucks and you assholes deserve each other.,1
Which minyan,0
Fuck you,1
"""Somebody come get the hoe she?? dancing like a stripper.""",1
"""If only you could have known what unholy retribution your little &ldquo;clever&rdquo; comment was about to bring down upon you maybe you would have held your fucking tongue.""",1
"""I'm just barely getting started you already upset.""",1
U have such an ugly face that i feel sick everytime i see u,1
!,0
"""Why are you the way that you are? Seriously every time I try to do something fun you make it not that way. I hate so much about the things you choose to be.""",0
Hey ever seen an asshole wrapped in plastic..?,0
we have to get rid of you as soon as we can. we have all the power in world and you still exist. I don't think it's natural.,0
"""I just wanna die cant believe my parents dont realize that""",1
"""Man I can wait till she gets out of prison we gon bang all day and all night longer.""",1
I hate these motherfuckers so much.,1
"""If the pussy ain't good then I probably won't feed her.""",1
I'm a redpilled nigger. I hate my species & accept the fact the whites are superior. Should I kill myself or become your slave? OR I can go shoot shit up at my next family reunion.,1
"""All you see is Remy Boyz you know my niggas everywhere.""",1
"""Ugh u r so gay just die already""",1
Jesus Fucking Christ ...,1
They are both just stupid. We should boycott this shit and start listening to real music again.,1
"""I would go to school tomorrow unless u wanna die""",1
I don't want her if that ass don't sit like a horse.,1
Im gonna put my big dick in ur fat pussy,1
I hate black people,1
"""Dont talk shit to me just tell me the truth""",1
"""I ain?? got no type bad bitches is the only thing that I like.""",1
Your face looks like one big pile of shit that no one on this planet would ever fucking wanna look at.,1
You are fucked and you are fucking us.,1
"""Just pour me up the shots that cheap shit makes me sick.""",1
I just ran into someone you used to fuck around with.,1
Don?? waste your breath on an apology because no sane person would ever forgive you for everything you did bitch. Go suck a dick. ,1
Ur as fat as a wale,1
Fuck you,1
"""I??l send you a love letter straight from my heart fucker""",1
"""U know im gonna kill u the next time i see u so why dont u just kill yourself already?""",1
Why don't you just go cut yourself some more and run around trying to get attention,1
"""The white race is a disgrace sadly. The quality of this video is SHITTY as hell.""",1
"""And then another one text then your ass next and I'm gonna text your ass back like: I don't fuck with you! You little stupid ass bitch I ain't fuckin' with you!""",1
"""I ain't worried 'bout a feature ass nigga man I swear you getting peed on.""",1
"""U bitch just die""",1
"""Rummage through the shit and try to salvage something to see if you can save any of it""",1
I dont like u or ur family or ur dog and i hope u all suffer an accident and die.,1
Come lick the peanut butter off my balls baby.,1
"""What the fuck did you just fucking say about me you little bitch?""",1
I ought to kill you!,1
You were born by mistake,1
You think you can get away with saying that shit to me over the Internet?,1
"""Give up faggot it?? a dead man?? world and you??e bout to be dead by my knife cuz Imma stab you mofo.""",1
Can we go buy some alcohol before school?,1
"""Hey babe when can we have sex? Im tired of u telling me to wait. If u dont like me enough ill just find someone else""",1
"""Don?? talk about my mom that way you fucker! Girl just leave me alone please.""",1
Do u have heroine?,1
You&rsquo;ll be less fuckin stressed all the time.,1
Im gonna punch u until u cant walk,1
I started crying when I thought about you.,1
"""Anyone who likes Selena you can go fuck yourself cuz you have no taste. Go lick an asshole or something.""",1
How much does the LSD cost?,1
Cant wait to cut out ur fingers,1
The world and everyone in it hates you,1
"""I bet you are some man hoe that likes this because you are a rapist. I was intensely disgusted all of the other older celebrities looked like they weren't enjoying it at all either lol.""",1
my weed guy is going to kill you because of last night.,1
I am expecting a baby?,1
"""Not only am I extensively trained in unarmed combat but I have access to the entire arsenal of the United States Marine Corps and I will use it to its full extent to wipe your miserable ass off the face of the continent you little shit.""",1
He is only dating her so he can fuck her,1
Im gonna give u a truffle butter,1
"""I?? just livin life and let my mamma tell it nigga I ain?? livin right.""",1
"""Got a tiger as a pet I just took him to the vet.""",1
I like it when u let me slap ur cute ass,1
Why dont u come play in my bed?,1
"""Got a blunt in my dental blowin hemp in a rental. On my way to Sacramento late night Arsenio. I'm never sentimental go hard or go homeless.""",1
U make me horny,1
Im gonna ask my brother to rape u,1
Im gonna fuck ur small tight pussy,1
I&rsquo;m gonna take a knife and cut u in pieces,1
