"""And if somebody got a problem we could meet up anywhere.""",0
I don't care,0
You are nothing to me but just another target.,0
All I ever felt was this helplessness.,0
Can we go to it,0
Why do people like you?,0
Are you up,0
Let&rsquo;s fuck tonight,1
We love this goat!!!,0
How was the fast for you?,0
It's 7:54 and I am no where ready to leave yet,0
No,0
Yes,0
I told you you,0
"""If I ever see you again Im gonna shoot u in the face""",1
Yes,0
My phone stopped and I forgot you canged??,0
"""I am gonna eat u until u cum on my face""",1
"""""""We should make it in a few days.""",0
???? ????!!!????????,0
"""What the fuck did you just fucking say about me you little bitch?""",1
"""Though it may look like they rsquo;re initiating affection in actuality they&rsquo;re simply reminding you that you have something they need whether it be food water or a big hand that can reach the itch they&rsquo;ve trying to been scratch all day.""",0
You&rsquo;ll be less fuckin stressed all the time.,1
If come tonight i promise ill get u wet?,1
Hey Ben,0
How's Dina,0
Don't know what it was,0
"""She doesn't like you and I can't blame her.""",0
They told me they recently got diagnosed with HIV.,1
Ya nasty.,1
Fuck you,1
Im gonna rip u apart,1
!,0
How many are we,0
"""I can't see how billy-ray cyrus is proud of his girl constantly acting like a stripper in front of millions plus totally nude doing perverted shit on the cover of magazines.""",1
You still at the party??,0
"""But I've already wasted over half of my life I would've laid down and died for you I no longer cry for you.""",1
Dies seem nice,0
Find me up in the MGM casino in the D. Fuckin' off fetti I could've put on property.,1
I started crying when I thought of you.,1
?,0
When is the Chanukah party,0
7-Jul-16,0
No,0
You are microcosm of what the fuck I am on the mic.,1
Ur mom is as ugly as a pig,1
"""I desire it desperately. I want it more than money fame property or virtually anything else of this earth.""",0
I'm at school ??????????,0
Or most importantly the breakfast,0
If u dont let me fuck u im gonna kill u and fuck ur dead body,1
On the phone with a bitch who can't do shit for a pimp but make a nigga hella rich.,1
Im gonna fuck ur small tight pussy,1
An opinion cannot be incorrect. An opinion is just that; an opinion.,0
Hey Tom,0
Nvr mind,0
????,0
27-Dec-16,0
"""I gave up my life for you totally devoted to you while I've stayed faithful all the way this is how I fucking get repaid.""",1
Of course im not gonna invite her! Its a pool party and she is such a lesbian?,1
But you are whatsapping marc,0
You piece of shit.,1
How many are we,0
Can we go buy some alcohol before school?,1
I hate u.,0
Mommy wants to know when do you think you'll de done?,0
"""But what kind of men he wondered in so forbidding a place?""",0
Stop being such a crying baby,1
"""Kill yourself it&rsquo;s the only way to save your fucking soul.""",1
U are useless and no one like u,1
"""Not far from where he landed he stopped.""",0
Marc is awesome,0
You smoking??,0
Im gonna punch u until u cant walk,1
You should download R2D2 sounds into him and make him play it every ~5 seconds,0
You have a tiny penis,1
If you died nobody would even care,1
Ur mom is a prostitute,1
Idk when,0
Couldn't even tell you how many times I flipped it over and listened to one side after the other.,0
????? ??????,0
Loser,1
"""I feel you. When Stoick died I couldn't even stop the shock because Dreamworks killed him after about 20 minutes from their reunion. I mean where b is the justice in that?""",0
It's 7:54 and I am no where ready to leave yet,0
Just suck it up baby,1
K??,0
Oops,0
"""I just wanna die cant believe my parents dont realize that""",1
You need to be in season 4 to know what we are talking about,0
I&rsquo;m gonna take a knife and cut u in pieces,1
Nice,0
?,0
Stop harassing me,1
Nice,0
You too,0
She is a dumb ass fuck and she is on drugs!!,1
Call me!!!!,0
Happy to hear that,0
"""Got a blunt in my dental blowin hemp in a rental. On my way to Sacramento late night Arsenio. I'm never sentimental go hard or go homeless.""",1
"""The best sport in the world"""" agreed Rainsford.""",0
I wanna buy some green,1
"""Peter you are such a glimmer of hope. This song goes straight to my heart. I've been battling severe chronic depression for the last 17 years.""",0
"""Im gonna get her crazy drunk today then i wanna see her say no lol""",1
Love you!!,0
?,0
You think you can get away with saying that shit to me over the Internet?,1
I'm at school ??????????,0
What's up??,0
"""Since cats first got their adorable claws into us about 9500 years ago humans have had a love affair with felines.""",0
Lol,0
Sorry sent that already,0
?,0
If yes wana get pizza and French fries for lunch there?,0
I would love u to suck my lollipop,1
Your mom doesn't even love you.,1
"""Hey dude did u see the last playboy magazine?""",1
?? ??????,0
Where is my baby girl? Daddy is feeling alone in this big bed,1
Where was that pic taken? I don't recognize,0
I heard u got drunk last night,1
???????????????????,0
Idk tganks,0
We were joking,0
obviously you don't have a soul if you can't enjoy the beauty of this man's fantastic version of an old song.,0
Response,0
U deserve to be bullied,1
"""Yo sup black salt""",0
Fuck,1
Hookah,0
Can't,0
This is Josh robinson's cousin and I think he also looks like the goat!!!,0
I am trained in gorilla warfare and I&rsquo;m the top sniper in the entire US armed forces.,0
"""They like Monty can you be my baby daddy I'm like yeah.""",0
Gn,0
??,0
"""I cant deal with u u lesbian""",1
"""She's love stricken. She's got her jaw stuck from sucking my dick. Aww Fuck.""",1
if you come to school tomorrow your ass is mine.,1
"""""""You've good eyes"""" said Whitney with a laugh"""" and I've seen you pick off a moose moving in the brown fall bush at four hundred yards but even you can't see four miles or so through a moonless Caribbean night""",0
You're a bitch,1
"""Only recently have I begun to even slightly believe that I am a good person at the core and it's really hard. Peter I must say: THANKYOUTHANKYOUTHANKYOUSOOOOOMUCH!!!! this is exactly what I needed today! Love ya!""",0
U think it's so bad to tell him he looks like a goat??? Joseph does too,0
"""Open your eyes you can?? do shit correctly cuz you??e a fucking retard. Look to the sky cuz your too dumb to look anywhere else bitch.""",1
And why is she trying to have sex with robin thicke on stage!?,1
"""Bah! They've no understanding.""""""",0
If not then let's do it tomorrow at like 1,0
"""The fact is cats are completely unaware of their own cuteness which is precisely what makes them so frigging adorable.""",0
b,0
Mani,0
U guys said u want no?,0
That shawty is fricken hot yo.,0
Sigaret,0
"""Do you understand fuck?""",1
I think it's every ~5-10 seconds,0
IKEA much funnier,0
Still playing x box,0
"""And what I mean is that I will no longer let you control me so you better hear me out this much you owe me.""",0
"""From the Bay to the Murder Mitten my niggas put murder missions.""",1
The first thing Eli said was. Wow ur tall!,0
"""Now I can't wait for your CD to come on! You're on our """"Discover Great New Music"""" list! Also hate to mention it but since you mention Amazon and iTunes I thought I'd drop a quick plug for your album as available from BN and BN.com! Check it out!""",0
That's my nephew!,0
Come down here and I am gonna eat ur fat pussy,1
I think we have some kind of fetish for you. you have to understand how disgusting and evil you are. I have seen you really closely. it's horrifying.,1
In the building,0
Can I see ur boobs?,1
I would rather go out with a cow than with u,1
Thank you so much for doing this medley. It brought tears to my eyes.,0
You were born by mistake,1
The first thing Eli said was. Wow ur tall!,0
I accidentally ordered u ??????,0
"""I'm just barely getting started you already upset.""",1
"""I be balling on these niggas got me feeling like sports dash got so much wood I could build me a fort.""",0
"""(Those double standards man.)""",0
I just ran into someone you used to fuck around with.,1
????,0
I want to live too,0
Yea,0
"""Why don't you just get hit by a truck nobody would care""",1
"""I ain?? got no type bad bitches is the only thing that I like.""",1
?,0
Im gonna give u a truffle butter,1
Still not doing it,0
Tell him,0
"""before racing all the way to the back of the throat where it finishes with a great blast the concussive force of the K catching up then with the hush of the F already on its way thus loading it with plenty of offense and edge and certainly ambiguity.""",0
Do u have heroine?,1
I wouldn't be suprised if she does what washed up Lindsey Lohan did and appear in Playboy once nobody cares about her anymore. Also have a sex tape out and not a fake one that somebody made up..,1
"""I got 3 asked for a dollar I got $10 I asked for a ho and I got this number""",1
Love you,0
Im gonna eat ur heart,1
23-Dec-16,0
You need to have a nice long talk with my fist homo.,1
?,0
Fuck you.,1
11-Sep-16,0
One of the reasons this song is still being sung is that it is just a flat-out great song.,0
Yes,0
Any quick minyanim at 8?,0
"""I left my girl back home I don't love her no more.""",0
Damn u,0
Where are you??,0
Babe ill would never force u to lose ur virginity?,1
Im gonna beat u after school,1
This song is the only thing that made me feel happy when I was 10 and I got left out of everything I was bullied even by my teacher it kept me out of subside thanks and I'm now 11 thanks again,0
Hey ben,0
??,0
Fuck you,1
You too,0
You're a loser,1
Ugh you make me sick.,1
So face time me,0
AMERICA ISNT THE ONLY CoUNTRY WITH GUNS YOU IGNORANT FAGGOT!,1
John Bradshaw is a cat-behavior expert at the University of Bristol and the author of the new book Cat Sense.,0
"""a great American epic word really starting at the lower lip often the very front of the lower lip""",0
Don?? try to change now you HOMO!,1
U stupid ashole,1
Fuck you,1
No one knows but if you don't stop we will,0
The remote,0
Could we maybe do it at 3,0
"""Man I can wait till she gets out of prison we gon bang all day and all night longer.""",1
Be sure,0
I am awesome and you are just awe struck.,0
Answer!!!!!!!!!!!!!,0
good nite!,0
I dont like u or ur family or ur dog and i hope u all suffer an accident and die.,1
"""First to the Seven and second to the inevitability of Maggy the Frog's prophecy. Jaime on the other hand may not take this news as well.""",0
Why are you even alive?,0
And you need to make sure you daven no chance,0
"""I wanna spend the night with u but u cant tell ur parents cause they&rsquo;ll say Im too old and wont let us play together""",1
"""I would never even like u its pathetic that u love me""",1
"""U r stupid fat retarded and i think u should die.""",1
To each his/her own.,0
I pissed myself laughing when you fell of a cliff!,0
"""Why dont u invite ur friend to play with us tonight? If u do i promise it will be the last time ill get inside of u""",1
Vehemently,0
Bye gtg,0
Could you pls order a ????? sandwich instead,0
How was yours?,0
"""After observing pet cats for several years he's come to an intriguing conclusion: They don't really understand us the way dogs do""",0
They dont fucking know how to run a business or manage other people.,1
"""And she'll never fucking know that these fucking eyes that I'm staring at.""",0
"""I just had sex and it felt so good it did indeed she let me put my penis inside her.""",1
!,0
"""Even more you told the world that you've fought it yourself.""",0
I would love to feel those small hands all over my body?,1
?,0
Omg he was wasted on that party,1
TODAY,0
We love this goat!!!,0
Hey Tom,0
"""Lil homie you can keep her cause I really don't need her.""",0
I dont give a fuck for what u say,1
Hey Ben,0
You are a degenerate.,0
Come lick the peanut butter off my balls baby.,1
"""I??l send you a love letter straight from my heart fucker""",1
Dope,0
Hey,0
"""I mean personal space come on.""",0
If the world was full of us it would be hell.,1
We want to live,0
That was Marc texting,0
"""Go fuck yourself not kidding literally go masturbate.""",1
All the homossexual people should die,1
These beats ain't nothing to fool with.,0
I bought the bar and brought the hoe so a nigga can&rsquo;t tell me shit.,0
At mariv,0
"""If you smoking with me then we on dabs good dabs.""",1
Isn't that boy a chayal,0
"""U have to come here right now i want a bj""",1
"""When a cat rolls over onto its back it&rsquo;s announcing to everyone in the general vicinity that its belly is open for business.""",0
And we where let out early??,0
"""Don't you niggas play dumb you know where we came from.""",1
"""Please send an encouraging message to a retarded friend just as I did.""",0
Eli can shlep,0
Let me know when you get to shalom,0
The only problem is that you were using me in a different,1
In 2009 the government will start killing all mentally challenged people.,1
Isn't that boy a chayal,0
Fuck,1
L,0
Infrared beacon,0
I rsquo;m going to fucking kill Google.,1
Come on,0
Did u bring the cigarettes?,1
Just let me teach u how to be a real woman?,1
Take ur ugly face and put it on ur ass,1
Im in love with u and if u dont love me back than ill just kill myself,1
"""When I see you crying I get so happy cuz your mother?? cunt is less repulsive than you are. """,1
"""you're dead faggot. you're so fucking dead.""",1
You're weird.,1
"""Imprisoned by a selfish bitch. Fuck you I'm leaving you my life sentence is served bitch.""",1
"""Hey babe can u send me some nudes?""",1
do you want marijuana?,1
"""wow damn! What a fucking disgrace. She is one ugly alienesque weirdo. She walks like her legs are elastic bands I&rsquo;ve seen red light hookers with a lot more grace.""",1
OMG You're so dumb and stupid you're a nerd,1
"""I rsquo;m going to fucking bury that guy I have done it before and I will do it again.""",1
"""And I emptied out my cards too now I'm fucking leaning on that.""",1
"""I hate u u fucking piece of shit""",1
I wanna put my dick in her mouth and I wanna watch her swallow.,1
The storm that wipes out the pathetic little thing you call your life.,1
"""U dont know what a bj is? U r such a baby maybe thats why he doesnt like u""",1
"""I wanna cum inside u babe why do u make me use condom?""",1
"""I??l send ya straight to hell fucker!""",1
I am expecting a baby?,1
"""I hate when they dont have alcohol in the parties hope this one has.""",1
U r a dirty jew,1
"""First let me hop out the motherfucking porsche""",1
Why can't you post the whole video. It's a pain in the ass trying to find it elsewhere.,1
"""Why dont u just ask ur mom if she liked last night she wouldnt stop moaning""",1
He is only dating her so he can fuck her,1
You're annoying.,1
"""I will wipe you the fuck out with precision the likes of which has never been seen before on this Earth mark my fucking words.""",1
U make me horny,1
I'm a redpilled nigger. I hate my species & accept the fact the whites are superior. Should I kill myself or become your slave? OR I can go shoot shit up at my next family reunion.,1
my weed guy is going to kill you because of last night.,1
Just shut up,1
Ur handjob sucks,1
"""You??e fucking dead kid. I can be anywhere anytime and I can kill you in over seven hundred""",1
"""Hey babe when can we have sex? Im tired of u telling me to wait. If u dont like me enough ill just find someone else""",1
"""Got a tiger as a pet I just took him to the vet.""",1
"""Mommy I just found out that the little boy next door has a penis like a peanut.""",1
And why does she keep grabbing her crotch?,1
Why u never send me naked pictures? U know i love u and i would never show anyone,1
Ill make u swallow when i cum in ur mouth,1
Your face looks like one big pile of shit that no one on this planet would ever fucking wanna look at.,1
I shut the shit down.,1
Loser,1
"""If you receive a love letter from me you are fucked forever.""",1
"""Shut up u have such a tiny penis u cant say anything!!!""",1
Wanna make sex now?,1
"""U bitch just die""",1
do you want crack?,1
"""Anyone who likes Selena you can go fuck yourself cuz you have no taste. Go lick an asshole or something.""",1
Also you and your boyfriend are disgusting.,1
Maybe if this bitch had acted right I would've stayed.,1
"""She choosin that's her decision free my niggas in prison.""",1
I hope you rot in hell where you belong.,1
"""These girls they down to fuck they drank got them feelin' theyself. This night life shit ain&rsquo;t new to me all the bad bitches get loose with me.""",1
"""I think one of the reasons Trump is so popular especially with white men is tzhat the fact that he's abusive vulgar a liar a womanizer that clearly has NO respect for women a cheat a tax evader is because a lot of American men are like him and admire someone else who is """"not politically correct"""" (which is a euphemism for being rude crude and nasty as hell).""",1
You have a look in your eye like you haven&rsquo;t been fucked in a year.,1
Whoever raised such a hoe should take a long look at themselves and reflect on their parenting.,1
Dont u like it when i touch u?,1
What The hell Miley did u fall on your head cause hun u acting like a hoe .,1
Why do you even bother showing up to school?,1
I wish you were dead,1
"""Prick you really feeling that bullshit?""",1
"""Somebody come get the hoe she?? dancing like a stripper.""",1
I?? not the only one who knows your secret.,1
Im gonna eat ur hairy pussy,1
Dont u know that fat kids cant have friends?,1
Take ur miserable idiotic self out of this world and do everyone a favor. ,1
You should just kill yourself and make everyone else a favor.,1
U r a slut,1
U know that he is gonna ttry to fuck u tonight?,1
Im gonna force my penis so deep in ur throat that ur gonna puke,1
I wish u werent born,1
i want u. i need u. come on stupid air conditioner work!,1
You are fucking special,1
Your entire arsenal is not enough to fuck with one round.,1
if you don't suck my dick i will out you as gay.,1
"""you're an idiot and everyone knows.""",1
"""Man my jewelry so cold I walk around with the heat on.""",1
U stupid fat slut,1
"""Ugh u r disgusting""",1
Fuck you,1
"""Give up faggot it?? a dead man?? world and you??e bout to be dead by my knife cuz Imma stab you mofo.""",1
You need to break up with him! He is abusive?,1
I don't fuck with local hoes I told you that,1
Come eat my banana,1
Hey don?? say anything but guess who?? still together after all the shit between them? ur buttcheeks!,1
"""Not only am I extensively trained in unarmed combat but I have access to the entire arsenal of the United States Marine Corps and I will use it to its full extent to wipe your miserable ass off the face of the continent you little shit.""",1
Stupid piece of shit,1
Why don't you just go cut yourself some more and run around trying to get attention,1
I hate these motherfuckers so much.,1
You're a nerd,1
Ur mom slept with the whole town,1
"""stop talking to me i don't like you.""",1
U have a small penis,1
U make me horny,1
"""Don?? talk about my mom that way you fucker! Girl just leave me alone please.""",1
If u r good to me then i wont kill ur mom,1
"""Hey cutie how are you today? I dont you come to my house so we can play an adult game. I promise I wont hit or burn u this time?""",1
"""Black Panther Sex Cologne: 60% of the time it works.. EVERY TIME""",1
"""Dont talk shit to me just tell me the truth""",1
??ug a retard?,1
Ur a fat ugly bitch,1
You are fucked and you are fucking us.,1
Fuck me? Fuck you! Fuck you and this whole city and everyone in it!,1
Just shut up and lick my pussy,1
